"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00046730","PASO ROBLES, CA US","1993-05-29",,,"0.00","0.0","0.0","80","44","58"
"USC00046730","PASO ROBLES, CA US","1993-05-30",,,"0.00","0.0","0.0","84","50","53"
"USC00046730","PASO ROBLES, CA US","1993-05-31",,,"0.00","0.0","0.0","78","57","60"
"USC00046730","PASO ROBLES, CA US","1993-06-01",,,"0.00","0.0","0.0","82","49","52"
"USC00046730","PASO ROBLES, CA US","1993-06-02",,,"0.00","0.0","0.0","80","45","46"
"USC00046730","PASO ROBLES, CA US","1993-06-03",,,"0.00","0.0","0.0","78","43","46"
"USC00046730","PASO ROBLES, CA US","1993-06-04",,,"0.00","0.0","0.0","71","45","51"
"USC00046730","PASO ROBLES, CA US","1993-06-05",,,"0.12","0.0","0.0","66","50","55"
"USC00046730","PASO ROBLES, CA US","1993-06-06",,,"0.02","0.0","0.0","69","42","54"
"USC00046730","PASO ROBLES, CA US","1993-06-07",,,"0.00","0.0","0.0","78","56","56"
"USC00046730","PASO ROBLES, CA US","1993-06-08",,,"0.00","0.0","0.0","86","50","50"
"USC00046730","PASO ROBLES, CA US","1993-06-09",,,"0.00","0.0","0.0","94","50","52"
"USC00046730","PASO ROBLES, CA US","1993-06-10",,,"0.00","0.0","0.0","89","52","59"
"USC00046730","PASO ROBLES, CA US","1993-06-11",,,"0.00","0.0","0.0","87","48","50"
"USC00046730","PASO ROBLES, CA US","1993-06-12",,,"0.00","0.0","0.0","91","52","57"
"USC00046730","PASO ROBLES, CA US","1993-06-13",,,"0.00","0.0","0.0","97","48","54"
"USC00046730","PASO ROBLES, CA US","1993-06-14",,,"0.00","0.0","0.0","99","50","53"
"USC00046730","PASO ROBLES, CA US","1993-06-15",,,"0.00","0.0","0.0","94","53","58"
"USC00046730","PASO ROBLES, CA US","1993-06-16",,,"0.00","0.0","0.0","96","51","51"
"USC00046730","PASO ROBLES, CA US","1993-06-17",,,"0.00","0.0","0.0","92","51","55"
"USC00046730","PASO ROBLES, CA US","1993-06-18",,,"0.00","0.0","0.0","101","52","53"
"USC00046730","PASO ROBLES, CA US","1993-06-19",,,"0.00","0.0","0.0","98","53","62"
"USC00046730","PASO ROBLES, CA US","1993-06-20",,,"0.00","0.0","0.0","84","53","60"
"USC00046730","PASO ROBLES, CA US","1993-06-21",,,"0.00","0.0","0.0","81","52","54"
"USC00046730","PASO ROBLES, CA US","1993-06-22",,,"0.00","0.0","0.0","89","48","52"
"USC00046730","PASO ROBLES, CA US","1993-06-23",,,"0.00","0.0","0.0","96","49","50"
"USC00046730","PASO ROBLES, CA US","1993-06-24",,,"0.00","0.0","0.0","104","50","54"
"USC00046730","PASO ROBLES, CA US","1993-06-25",,,"0.00","0.0","0.0","107","54","59"
"USC00046730","PASO ROBLES, CA US","1993-06-26",,,"0.00","0.0","0.0","101","57","57"
"USC00046730","PASO ROBLES, CA US","1993-06-27",,,"0.00","0.0","0.0","89","54","55"
"USC00046730","PASO ROBLES, CA US","1993-06-28",,,"0.00","0.0","0.0","92","46","47"
"USC00046730","PASO ROBLES, CA US","1993-06-29",,,"0.00","0.0","0.0","97","47","52"
"USC00046730","PASO ROBLES, CA US","1993-06-30",,,"0.00","0.0","0.0","98","51","53"
"USC00046730","PASO ROBLES, CA US","1993-07-01",,,"0.00","0.0","0.0","97","53","58"
"USC00046730","PASO ROBLES, CA US","1993-07-02",,,"0.00","0.0","0.0","85","54","60"
"USC00046730","PASO ROBLES, CA US","1993-07-03",,,"0.00","0.0","0.0","84","45","51"
"USC00046730","PASO ROBLES, CA US","1993-07-04",,,"0.00","0.0","0.0","83","47","55"
"USC00046730","PASO ROBLES, CA US","1993-07-05",,,"0.00","0.0","0.0","80","49","60"
"USC00046730","PASO ROBLES, CA US","1993-07-06",,,"0.00","0.0","0.0","86","52","54"
"USC00046730","PASO ROBLES, CA US","1993-07-07",,,"0.00","0.0","0.0","87","51","51"
"USC00046730","PASO ROBLES, CA US","1993-07-08",,,"0.00","0.0","0.0","81","51","53"
"USC00046730","PASO ROBLES, CA US","1993-07-09",,,"0.00","0.0","0.0","81","45","50"
"USC00046730","PASO ROBLES, CA US","1993-07-10",,,"0.00","0.0","0.0","79","49","53"
"USC00046730","PASO ROBLES, CA US","1993-07-11",,,"0.00","0.0","0.0","85","43","52"
"USC00046730","PASO ROBLES, CA US","1993-07-12",,,"0.00","0.0","0.0","79","47","50"
"USC00046730","PASO ROBLES, CA US","1993-07-13",,,"0.00","0.0","0.0","74","46","48"
"USC00046730","PASO ROBLES, CA US","1993-07-14",,,"0.00","0.0","0.0","81","47","50"
"USC00046730","PASO ROBLES, CA US","1993-07-15",,,"0.00","0.0","0.0","85","44","45"
"USC00046730","PASO ROBLES, CA US","1993-07-16",,,"0.00","0.0","0.0","86","44","49"
"USC00046730","PASO ROBLES, CA US","1993-07-17",,,"0.00","0.0","0.0","90","48","50"
"USC00046730","PASO ROBLES, CA US","1993-07-18",,,"0.00","0.0","0.0","86","47","49"
"USC00046730","PASO ROBLES, CA US","1993-07-19",,,"0.00","0.0","0.0","85","48","52"
"USC00046730","PASO ROBLES, CA US","1993-07-20",,,"0.00","0.0","0.0","87","47","48"
"USC00046730","PASO ROBLES, CA US","1993-07-21",,,"0.00","0.0","0.0","83","46","50"
"USC00046730","PASO ROBLES, CA US","1993-07-22",,,"0.00","0.0","0.0","93","50","53"
"USC00046730","PASO ROBLES, CA US","1993-07-23",,,"0.00","0.0","0.0","88","53","60"
"USC00046730","PASO ROBLES, CA US","1993-07-24",,,"0.00","0.0","0.0","81","59","63"
"USC00046730","PASO ROBLES, CA US","1993-07-25",,,"0.00","0.0","0.0","77","58","63"
"USC00046730","PASO ROBLES, CA US","1993-07-26",,,"0.00","0.0","0.0","81","58","60"
"USC00046730","PASO ROBLES, CA US","1993-07-27",,,"0.00","0.0","0.0","76","59","60"
"USC00046730","PASO ROBLES, CA US","1993-07-28",,,"0.00","0.0","0.0","74","55","59"
"USC00046730","PASO ROBLES, CA US","1993-07-29",,,"0.00","0.0","0.0","80","52","58"
"USC00046730","PASO ROBLES, CA US","1993-07-30",,,"0.00","0.0","0.0","99","51","58"
"USC00046730","PASO ROBLES, CA US","1993-07-31",,,"0.00","0.0","0.0","104","54","60"
"USC00046730","PASO ROBLES, CA US","1993-08-01",,,"0.00","0.0","0.0","67","57","62"
"USC00046730","PASO ROBLES, CA US","1993-08-02",,,"0.00","0.0","0.0","103","59","59"
"USC00046730","PASO ROBLES, CA US","1993-08-03",,,"0.00","0.0","0.0","92","57","58"
"USC00046730","PASO ROBLES, CA US","1993-08-04",,,"0.00","0.0","0.0","90","53","54"
"USC00046730","PASO ROBLES, CA US","1993-08-05",,,"0.00","0.0","0.0","101","54","58"
"USC00046730","PASO ROBLES, CA US","1993-08-06",,,"0.00","0.0","0.0","94","56","57"
"USC00046730","PASO ROBLES, CA US","1993-08-07",,,"0.00","0.0","0.0","89","55","57"
"USC00046730","PASO ROBLES, CA US","1993-08-08",,,"0.00","0.0","0.0","82","49","54"
"USC00046730","PASO ROBLES, CA US","1993-08-09",,,"0.00","0.0","0.0","86","53","57"
"USC00046730","PASO ROBLES, CA US","1993-08-10",,,"0.00","0.0","0.0","78","52","56"
"USC00046730","PASO ROBLES, CA US","1993-08-11",,,"0.00","0.0","0.0","89","46","48"
"USC00046730","PASO ROBLES, CA US","1993-08-12",,,"0.00","0.0","0.0","83","48","58"
"USC00046730","PASO ROBLES, CA US","1993-08-13",,,"0.00","0.0","0.0","78","54","57"
"USC00046730","PASO ROBLES, CA US","1993-08-14",,,"0.00","0.0","0.0","74","54","58"
"USC00046730","PASO ROBLES, CA US","1993-08-15",,,"0.00","0.0","0.0","79","53","60"
"USC00046730","PASO ROBLES, CA US","1993-08-16",,,"0.00","0.0","0.0","88","53","59"
"USC00046730","PASO ROBLES, CA US","1993-08-17",,,"0.00","0.0","0.0","92","50","52"
"USC00046730","PASO ROBLES, CA US","1993-08-18",,,"0.00","0.0","0.0","90","52","52"
"USC00046730","PASO ROBLES, CA US","1993-08-19",,,"0.00","0.0","0.0","88","52","56"
"USC00046730","PASO ROBLES, CA US","1993-08-20",,,"0.00","0.0","0.0","88","50","56"
"USC00046730","PASO ROBLES, CA US","1993-08-21",,,"0.00","0.0","0.0","92","43","60"
"USC00046730","PASO ROBLES, CA US","1993-08-22",,,"0.00","0.0","0.0","98","42","55"
"USC00046730","PASO ROBLES, CA US","1993-08-23",,,"0.00","0.0","0.0","101","54","54"
"USC00046730","PASO ROBLES, CA US","1993-08-24",,,"0.00","0.0","0.0","88","53","53"
"USC00046730","PASO ROBLES, CA US","1993-08-25",,,"0.00","0.0","0.0","96","48","49"
"USC00046730","PASO ROBLES, CA US","1993-08-26",,,"0.00","0.0","0.0","92","49","51"
"USC00046730","PASO ROBLES, CA US","1993-08-27",,,"0.00","0.0","0.0","100","50","55"
"USC00046730","PASO ROBLES, CA US","1993-08-28",,,"0.00","0.0","0.0","98","55","58"
"USC00046730","PASO ROBLES, CA US","1993-08-29",,,"0.00","0.0","0.0","80","46","53"
"USC00046730","PASO ROBLES, CA US","1993-08-30",,,"0.00","0.0","0.0","73","50","52"
"USC00046730","PASO ROBLES, CA US","1993-08-31",,,"0.00","0.0","0.0","88","48","49"
"USC00046730","PASO ROBLES, CA US","1993-09-01",,,"0.00","0.0","0.0","97","48","58"
"USC00046730","PASO ROBLES, CA US","1993-09-02",,,"0.00","0.0","0.0","97","55","55"
"USC00046730","PASO ROBLES, CA US","1993-09-03",,,"0.00","0.0","0.0","89","55","56"
"USC00046730","PASO ROBLES, CA US","1993-09-04",,,"0.00","0.0","0.0","91","50","52"
"USC00046730","PASO ROBLES, CA US","1993-09-05",,,"0.00","0.0","0.0","87","55","57"
"USC00046730","PASO ROBLES, CA US","1993-09-06",,,"0.00","0.0","0.0","83","50","54"
"USC00046730","PASO ROBLES, CA US","1993-09-07",,,"0.00","0.0","0.0","98","48","48"
"USC00046730","PASO ROBLES, CA US","1993-09-08",,,"0.00","0.0","0.0","102","47","50"
"USC00046730","PASO ROBLES, CA US","1993-09-09",,,"0.00","0.0","0.0","104","50","51"
"USC00046730","PASO ROBLES, CA US","1993-09-10",,,"0.00","0.0","0.0","101","50","52"
"USC00046730","PASO ROBLES, CA US","1993-09-11",,,"0.00","0.0","0.0","94","52","58"
"USC00046730","PASO ROBLES, CA US","1993-09-12",,,"0.00","0.0","0.0","79","51","52"
"USC00046730","PASO ROBLES, CA US","1993-09-13",,,"0.00","0.0","0.0","78","50","52"
"USC00046730","PASO ROBLES, CA US","1993-09-14",,,"0.00","0.0","0.0","72","46","46"
"USC00046730","PASO ROBLES, CA US","1993-09-15",,,"0.00","0.0","0.0","77","46","55"
"USC00046730","PASO ROBLES, CA US","1993-09-16",,,"0.00","0.0","0.0","74","47","55"
"USC00046730","PASO ROBLES, CA US","1993-09-17",,,"0.00","0.0","0.0","72","41","41"
"USC00046730","PASO ROBLES, CA US","1993-09-18",,,"0.00","0.0","0.0","81","41","50"
"USC00046730","PASO ROBLES, CA US","1993-09-19",,,"0.00","0.0","0.0","86","50","50"
"USC00046730","PASO ROBLES, CA US","1993-09-20",,,"0.00","0.0","0.0","78","43","44"
"USC00046730","PASO ROBLES, CA US","1993-09-21",,,"0.00","0.0","0.0","79","43","49"
"USC00046730","PASO ROBLES, CA US","1993-09-22",,,"0.00","0.0","0.0","82","46","50"
"USC00046730","PASO ROBLES, CA US","1993-09-23",,,"0.00","0.0","0.0","87","42","45"
"USC00046730","PASO ROBLES, CA US","1993-09-24",,,"0.00","0.0","0.0","92","41","41"
"USC00046730","PASO ROBLES, CA US","1993-09-25",,,"0.00","0.0","0.0","94","40","44"
"USC00046730","PASO ROBLES, CA US","1993-09-26",,,"0.00","0.0","0.0","99","40","49"
"USC00046730","PASO ROBLES, CA US","1993-09-27",,,"0.00","0.0","0.0","102","40","48"
"USC00046730","PASO ROBLES, CA US","1993-09-28",,,"0.00","0.0","0.0","101","44","49"
"USC00046730","PASO ROBLES, CA US","1993-09-29",,,"0.00","0.0","0.0","90","43","48"
"USC00046730","PASO ROBLES, CA US","1993-09-30",,,"0.00","0.0","0.0","94","47","53"
"USC00046730","PASO ROBLES, CA US","1993-10-01",,,"0.00","0.0","0.0","95","52","53"
"USC00046730","PASO ROBLES, CA US","1993-10-02",,,"0.00","0.0","0.0","95","50","50"
"USC00046730","PASO ROBLES, CA US","1993-10-03",,,"0.00","0.0","0.0","88","50","51"
"USC00046730","PASO ROBLES, CA US","1993-10-04",,,"0.00","0.0","0.0","73","51","54"
"USC00046730","PASO ROBLES, CA US","1993-10-05",,,"0.00","0.0","0.0","71","53","56"
"USC00046730","PASO ROBLES, CA US","1993-10-06",,,"0.00","0.0","0.0","78","47","53"
"USC00046730","PASO ROBLES, CA US","1993-10-07",,,"0.00","0.0","0.0","85","44","45"
"USC00046730","PASO ROBLES, CA US","1993-10-08",,,"0.00","0.0","0.0","85","45","45"
"USC00046730","PASO ROBLES, CA US","1993-10-09",,,"0.00","0.0","0.0","72","44","55"
"USC00046730","PASO ROBLES, CA US","1993-10-10",,,"0.00","0.0","0.0","68","47","56"
"USC00046730","PASO ROBLES, CA US","1993-10-11",,,"0.12","0.0","0.0","73","56","58"
"USC00046730","PASO ROBLES, CA US","1993-10-12",,,"0.00","0.0","0.0","81","52","55"
"USC00046730","PASO ROBLES, CA US","1993-10-13",,,"0.00","0.0","0.0","77","46","48"
"USC00046730","PASO ROBLES, CA US","1993-10-14",,,"0.00","0.0","0.0","78","42","43"
"USC00046730","PASO ROBLES, CA US","1993-10-15",,,"0.05","0.0","0.0","78","43","60"
"USC00046730","PASO ROBLES, CA US","1993-10-16",,,"0.00","0.0","0.0","72","43","55"
"USC00046730","PASO ROBLES, CA US","1993-10-17",,,"0.00","0.0","0.0","72","46","46"
"USC00046730","PASO ROBLES, CA US","1993-10-18",,,"0.00","0.0","0.0","76","39","41"
"USC00046730","PASO ROBLES, CA US","1993-10-19",,,"0.00","0.0","0.0","82","38","38"
"USC00046730","PASO ROBLES, CA US","1993-10-20",,,"0.00","0.0","0.0","86","38","39"
"USC00046730","PASO ROBLES, CA US","1993-10-21",,,"0.00","0.0","0.0","78","38","47"
"USC00046730","PASO ROBLES, CA US","1993-10-22",,,"0.00","0.0","0.0","88","38","38"
"USC00046730","PASO ROBLES, CA US","1993-10-23",,,"0.00","0.0","0.0","89","38","41"
"USC00046730","PASO ROBLES, CA US","1993-10-24",,,"0.00","0.0","0.0","88","40","43"
"USC00046730","PASO ROBLES, CA US","1993-10-25",,,"0.00","0.0","0.0","88","39","40"
"USC00046730","PASO ROBLES, CA US","1993-10-26",,,"0.00","0.0","0.0","92","39","41"
"USC00046730","PASO ROBLES, CA US","1993-10-27",,,"0.00","0.0","0.0","89","40","41"
"USC00046730","PASO ROBLES, CA US","1993-10-28",,,"0.00","0.0","0.0","84","38","39"
"USC00046730","PASO ROBLES, CA US","1993-10-29",,,"0.00","0.0","0.0","86","37","38"
"USC00046730","PASO ROBLES, CA US","1993-10-30",,,"0.00","0.0","0.0","79","38","40"
"USC00046730","PASO ROBLES, CA US","1993-10-31",,,"0.00","0.0","0.0","77","38","53"
"USC00046730","PASO ROBLES, CA US","1993-11-01",,,"0.00","0.0","0.0","80","48","49"
"USC00046730","PASO ROBLES, CA US","1993-11-02",,,"0.00","0.0","0.0","84","36","41"
"USC00046730","PASO ROBLES, CA US","1993-11-03",,,"0.00","0.0","0.0","84","34","35"
"USC00046730","PASO ROBLES, CA US","1993-11-04",,,"0.00","0.0","0.0","82","33","37"
"USC00046730","PASO ROBLES, CA US","1993-11-05",,,"0.00","0.0","0.0","80","34","34"
"USC00046730","PASO ROBLES, CA US","1993-11-06",,,"0.00","0.0","0.0","81","32","33"
"USC00046730","PASO ROBLES, CA US","1993-11-07",,,"0.00","0.0","0.0","79","31","36"
"USC00046730","PASO ROBLES, CA US","1993-11-08",,,"0.00","0.0","0.0","71","30","30"
"USC00046730","PASO ROBLES, CA US","1993-11-09",,,"0.00","0.0","0.0","73","30","43"
"USC00046730","PASO ROBLES, CA US","1993-11-10",,,"0.00","0.0","0.0","66","42","48"
"USC00046730","PASO ROBLES, CA US","1993-11-11",,,"0.39","0.0","0.0","63","47","50"
"USC00046730","PASO ROBLES, CA US","1993-11-12",,,"0.03","0.0","0.0","60","39","40"
"USC00046730","PASO ROBLES, CA US","1993-11-13",,,"0.02","0.0","0.0","63","30","32"
"USC00046730","PASO ROBLES, CA US","1993-11-14",,,"0.00","0.0","0.0","66","27","31"
"USC00046730","PASO ROBLES, CA US","1993-11-15",,,"0.00","0.0","0.0","69","24","25"
"USC00046730","PASO ROBLES, CA US","1993-11-16",,,"0.00","0.0","0.0","69","23","24"
"USC00046730","PASO ROBLES, CA US","1993-11-17",,,"0.00","0.0","0.0","69","24","32"
"USC00046730","PASO ROBLES, CA US","1993-11-18",,,"0.00","0.0","0.0","68","32","35"
"USC00046730","PASO ROBLES, CA US","1993-11-19",,,"0.00","0.0","0.0","69","30","31"
"USC00046730","PASO ROBLES, CA US","1993-11-20",,,"0.00","0.0","0.0","70","29","30"
"USC00046730","PASO ROBLES, CA US","1993-11-21",,,"0.00","0.0","0.0","56","30","38"
"USC00046730","PASO ROBLES, CA US","1993-11-22",,,"0.00","0.0","0.0","68","38","49"
"USC00046730","PASO ROBLES, CA US","1993-11-23",,,"0.00","0.0","0.0","59","37","38"
"USC00046730","PASO ROBLES, CA US","1993-11-24",,,"0.00","0.0","0.0","57","23","23"
"USC00046730","PASO ROBLES, CA US","1993-11-25",,,"0.00","0.0","0.0","67","21","30"
"USC00046730","PASO ROBLES, CA US","1993-11-26",,,"0.00","0.0","0.0","71","21","35"
"USC00046730","PASO ROBLES, CA US","1993-11-27",,,"0.00","0.0","0.0","65","35","45"
"USC00046730","PASO ROBLES, CA US","1993-11-28",,,"0.00","0.0","0.0","64","31","40"
"USC00046730","PASO ROBLES, CA US","1993-11-29",,,"0.10","0.0","0.0","63","48","50"
"USC00046730","PASO ROBLES, CA US","1993-11-30",,,"0.32","0.0","0.0","62","43","43"
"USC00046730","PASO ROBLES, CA US","1993-12-01",,,"0.00","0.0","0.0","65","32","33"
"USC00046730","PASO ROBLES, CA US","1993-12-02",,,"0.00","0.0","0.0","68","32","35"
"USC00046730","PASO ROBLES, CA US","1993-12-03",,,"0.00","0.0","0.0","72","34","38"
"USC00046730","PASO ROBLES, CA US","1993-12-04",,,"0.00","0.0","0.0","66","30","33"
"USC00046730","PASO ROBLES, CA US","1993-12-05",,,"0.00","0.0","0.0","63","32","34"
"USC00046730","PASO ROBLES, CA US","1993-12-06",,,"0.00","0.0","0.0","62","31","35"
"USC00046730","PASO ROBLES, CA US","1993-12-07",,,"0.00","0.0","0.0","64","27","30"
"USC00046730","PASO ROBLES, CA US","1993-12-08",,,"0.00","0.0","0.0","66","29","42"
"USC00046730","PASO ROBLES, CA US","1993-12-09",,,"0.00","0.0","0.0","69","42","49"
"USC00046730","PASO ROBLES, CA US","1993-12-10",,,"0.01","0.0","0.0","69","41","44"
"USC00046730","PASO ROBLES, CA US","1993-12-11",,,"1.00","0.0","0.0","56","44","55"
"USC00046730","PASO ROBLES, CA US","1993-12-12",,,"0.00","0.0","0.0","58","31","33"
"USC00046730","PASO ROBLES, CA US","1993-12-13",,,"0.01","0.0","0.0","61","30","32"
"USC00046730","PASO ROBLES, CA US","1993-12-14",,,"0.15","0.0","0.0","59","32","45"
"USC00046730","PASO ROBLES, CA US","1993-12-15",,,"0.10","0.0","0.0","56","32","32"
"USC00046730","PASO ROBLES, CA US","1993-12-16",,,"0.00","0.0","0.0","56","30","32"
"USC00046730","PASO ROBLES, CA US","1993-12-17",,,"0.00","0.0","0.0","61","32","34"
"USC00046730","PASO ROBLES, CA US","1993-12-18",,,"0.00","0.0","0.0","53","34","38"
"USC00046730","PASO ROBLES, CA US","1993-12-19",,,"0.01","0.0","0.0","60","31","34"
"USC00046730","PASO ROBLES, CA US","1993-12-20",,,"0.00","0.0","0.0","62","25","27"
"USC00046730","PASO ROBLES, CA US","1993-12-21",,,"0.00","0.0","0.0","61","22","23"
"USC00046730","PASO ROBLES, CA US","1993-12-22",,,"0.00","0.0","0.0","60","21","22"
"USC00046730","PASO ROBLES, CA US","1993-12-23",,,"0.00","0.0","0.0","59","22","23"
"USC00046730","PASO ROBLES, CA US","1993-12-24",,,"0.00","0.0","0.0","63","20","21"
"USC00046730","PASO ROBLES, CA US","1993-12-25",,,"0.00","0.0","0.0","64","21","28"
"USC00046730","PASO ROBLES, CA US","1993-12-26",,,"0.00","0.0","0.0","63","27","43"
"USC00046730","PASO ROBLES, CA US","1993-12-27",,,"0.00","0.0","0.0","67","34","35"
"USC00046730","PASO ROBLES, CA US","1993-12-28",,,"0.00","0.0","0.0","67","29","30"
"USC00046730","PASO ROBLES, CA US","1993-12-29",,,"0.00","0.0","0.0","70","30","31"
"USC00046730","PASO ROBLES, CA US","1993-12-30",,,"0.00","0.0","0.0","64","30","38"
"USC00046730","PASO ROBLES, CA US","1993-12-31",,,"0.00","0.0","0.0","65","34","35"
"USC00046730","PASO ROBLES, CA US","1994-01-01",,,"0.00","0.0","0.0","64","29","30"
"USC00046730","PASO ROBLES, CA US","1994-01-02",,,"0.00","0.0","0.0","66","29","34"
"USC00046730","PASO ROBLES, CA US","1994-01-03",,,"0.00","0.0","0.0","75","28","29"
"USC00046730","PASO ROBLES, CA US","1994-01-04",,,"0.00","0.0","0.0","66","28","38"
"USC00046730","PASO ROBLES, CA US","1994-01-05",,,"0.00","0.0","0.0","62","38","46"
"USC00046730","PASO ROBLES, CA US","1994-01-06",,,"0.00","0.0","0.0","60","27","28"
"USC00046730","PASO ROBLES, CA US","1994-01-07",,,"0.00","0.0","0.0","66","24","25"
"USC00046730","PASO ROBLES, CA US","1994-01-08",,,"0.00","0.0","0.0","68","23","30"
"USC00046730","PASO ROBLES, CA US","1994-01-09",,,"0.00","0.0","0.0","57","34","42"
"USC00046730","PASO ROBLES, CA US","1994-01-10",,,"0.00","0.0","0.0","60","29","29"
"USC00046730","PASO ROBLES, CA US","1994-01-11",,,"0.00","0.0","0.0","64","25","27"
"USC00046730","PASO ROBLES, CA US","1994-01-12",,,"0.00","0.0","0.0","69","27","28"
"USC00046730","PASO ROBLES, CA US","1994-01-13",,,"0.00","0.0","0.0","70","25","25"
"USC00046730","PASO ROBLES, CA US","1994-01-14",,,"0.00","0.0","0.0","69","24","32"
"USC00046730","PASO ROBLES, CA US","1994-01-15",,,"0.00","0.0","0.0","75","32","34"
"USC00046730","PASO ROBLES, CA US","1994-01-16",,,"0.00","0.0","0.0","71","26","29"
"USC00046730","PASO ROBLES, CA US","1994-01-17",,,"0.00","0.0","0.0","77","26","29"
"USC00046730","PASO ROBLES, CA US","1994-01-18",,,"0.00","0.0","0.0","80","26","28"
"USC00046730","PASO ROBLES, CA US","1994-01-19",,,"0.00","0.0","0.0","77","27","28"
"USC00046730","PASO ROBLES, CA US","1994-01-20",,,"0.00","0.0","0.0","74","25","26"
"USC00046730","PASO ROBLES, CA US","1994-01-21",,,"0.00","0.0","0.0","75","26","37"
"USC00046730","PASO ROBLES, CA US","1994-01-22",,,"0.00","0.0","0.0","68","29","29"
"USC00046730","PASO ROBLES, CA US","1994-01-23",,,"1.16","0.0","0.0","63","29","55"
"USC00046730","PASO ROBLES, CA US","1994-01-24",,,"0.04","0.0","0.0","54","46","50"
"USC00046730","PASO ROBLES, CA US","1994-01-25",,,"0.58","0.0","0.0","55","35","37"
"USC00046730","PASO ROBLES, CA US","1994-01-26",,,"0.12","0.0","0.0","60","37","41"
"USC00046730","PASO ROBLES, CA US","1994-01-27",,,"0.00","0.0","0.0","59","40","43"
"USC00046730","PASO ROBLES, CA US","1994-01-28",,,"0.00","0.0","0.0","63","30","32"
"USC00046730","PASO ROBLES, CA US","1994-01-29",,,"0.00","0.0","0.0","64","29","31"
"USC00046730","PASO ROBLES, CA US","1994-01-30",,,"0.00","0.0","0.0","65","28","30"
"USC00046730","PASO ROBLES, CA US","1994-01-31",,,"0.00","0.0","0.0","68","28","29"
"USC00046730","PASO ROBLES, CA US","1994-02-01",,,"0.00","0.0","0.0","58","29","31"
"USC00046730","PASO ROBLES, CA US","1994-02-02",,,"0.00","0.0","0.0","57","27","28"
"USC00046730","PASO ROBLES, CA US","1994-02-03",,,"0.00","0.0","0.0","58","27","40"
"USC00046730","PASO ROBLES, CA US","1994-02-04",,,"0.17","0.0","0.0","57","40","45"
"USC00046730","PASO ROBLES, CA US","1994-02-05",,,"0.00","0.0","0.0","61","38","43"
"USC00046730","PASO ROBLES, CA US","1994-02-06",,,"0.00","0.0","0.0","60","42","50"
"USC00046730","PASO ROBLES, CA US","1994-02-07",,,"0.29","0.0","0.0","59","49","53"
"USC00046730","PASO ROBLES, CA US","1994-02-08",,,"0.50","0.0","0.0","59","40","41"
"USC00046730","PASO ROBLES, CA US","1994-02-09",,,"0.00","0.0","0.0","63","33","33"
"USC00046730","PASO ROBLES, CA US","1994-02-10",,,"0.01","0.0","0.0","59","33","38"
"USC00046730","PASO ROBLES, CA US","1994-02-11",,,"0.00","0.0","0.0","65","36","39"
"USC00046730","PASO ROBLES, CA US","1994-02-12",,,"0.00","0.0","0.0","65","31","33"
"USC00046730","PASO ROBLES, CA US","1994-02-13",,,"0.00","0.0","0.0","68","28","31"
"USC00046730","PASO ROBLES, CA US","1994-02-14",,,"0.00","0.0","0.0","66","26","26"
"USC00046730","PASO ROBLES, CA US","1994-02-15",,,"0.00","0.0","0.0","70","26","30"
"USC00046730","PASO ROBLES, CA US","1994-02-16",,,"0.00","0.0","0.0","62","29","43"
"USC00046730","PASO ROBLES, CA US","1994-02-17",,,"0.40","0.0","0.0","56","43","49"
"USC00046730","PASO ROBLES, CA US","1994-02-18",,,"0.35","0.0","0.0","55","38","41"
"USC00046730","PASO ROBLES, CA US","1994-02-19",,,"0.00","0.0","0.0","55","29","29"
"USC00046730","PASO ROBLES, CA US","1994-02-20",,,"1.53","0.0","0.0","56","29","40"
"USC00046730","PASO ROBLES, CA US","1994-02-21",,,"0.09","0.0","0.0","57","32","33"
"USC00046730","PASO ROBLES, CA US","1994-02-22",,,"0.02","0.0","0.0","61","32","33"
"USC00046730","PASO ROBLES, CA US","1994-02-23",,,"0.00","0.0","0.0","65","32","33"
"USC00046730","PASO ROBLES, CA US","1994-02-24",,,"0.00","0.0","0.0","71","32","35"
"USC00046730","PASO ROBLES, CA US","1994-02-25",,,"0.00","0.0","0.0","73","35","38"
"USC00046730","PASO ROBLES, CA US","1994-02-26",,,"0.01","0.0","0.0","67","38","42"
"USC00046730","PASO ROBLES, CA US","1994-02-27",,,"0.00","0.0","0.0","67","42","51"
"USC00046730","PASO ROBLES, CA US","1994-02-28",,,"0.00","0.0","0.0","70","46","47"
"USC00046730","PASO ROBLES, CA US","1994-03-01",,,"0.00","0.0","0.0","80","40","40"
"USC00046730","PASO ROBLES, CA US","1994-03-02",,,"0.00","0.0","0.0","80","38","38"
"USC00046730","PASO ROBLES, CA US","1994-03-03",,,"0.00","0.0","0.0","82","38","41"
"USC00046730","PASO ROBLES, CA US","1994-03-04",,,"0.00","0.0","0.0","78","40","43"
"USC00046730","PASO ROBLES, CA US","1994-03-05",,,"0.00","0.0","0.0","61","39","47"
"USC00046730","PASO ROBLES, CA US","1994-03-06",,,"0.45","0.0","0.0","61","39","48"
"USC00046730","PASO ROBLES, CA US","1994-03-07",,,"0.01","0.0","0.0","73","41","42"
"USC00046730","PASO ROBLES, CA US","1994-03-08",,,"0.00","0.0","0.0","65","38","39"
